project_id,contract_date,completion_date,year,town,county,distance_from_home_base_miles,business_type,roof_type,project_type,roof_size_sqft,stories,roof_access_complexity,occupied_building_flag,tear_off_required_flag,insulation_replacement_flag,number_of_roof_penetrations,hurricane_related_flag,emergency_job_flag,permit_complexity_score,estimated_duration_days,actual_duration_days,delay_days,weather_delay_days,change_order_amount,contract_value,revenue_per_sqft,material_cost,labor_cost,subcontractor_cost,equipment_cost,permit_cost,disposal_cost,travel_cost,overrun_cost,total_cost,gross_profit,profit_margin_pct,lead_source,customer_type,competitive_bid_flag,number_of_competitors_estimated,salesperson,sales_cycle_days,won_with_discount_flag,discount_pct,month,quarter,busy_season_flag,post_hurricane_demand_flag,material_price_index,labor_tightness_index
SWFL-2021-0391,2021-03-23,2021-04-06,2021,Port Charlotte,Charlotte,37.7,Multifamily,Built-Up Roofing,Full Replacement,35501,1,Low,True,True,False,7,False,False,3,12,14,2,0,13017.96,602708.43,16.98,205989.09,141236.08,31325.44,14294.89,3151.92,10324.69,11061.22,3469.75,420853.08,194873.31,0.3165,Insurance / Storm,New,False,2,Emerson,45,False,0.0,3,Q1,True,False,108.8,93.9
SWFL-2025-0392,2025-07-16,2025-08-10,2025,Punta Gorda,Charlotte,39.4,Office,Built-Up Roofing,New Installation,88989,1,Low,True,False,False,26,False,False,3,20,19,-1,0,32144.0,1350623.42,15.18,460543.37,388325.83,89284.4,56270.61,5224.13,4026.84,23239.64,0.0,1026914.82,355852.6,0.2573,General Contractor,New,True,3,Cameron,31,False,0.0,7,Q3,False,False,113.8,115.7
SWFL-2023-0393,2023-03-26,2023-04-19,2023,Estero,Lee,15.2,Retail,Built-Up Roofing,Storm Damage Replacement,13384,3,Medium,True,True,True,9,True,False,3,9,16,7,1,30513.52,409512.4,30.6,155814.82,158609.61,29656.45,26334.68,3514.2,3245.75,1967.53,10387.47,389530.51,50495.41,0.1148,Referral,New,False,0,Emerson,28,False,0.0,3,Q1,True,True,116.5,115.7
SWFL-2021-0394,2021-11-28,2021-12-10,2021,Estero,Lee,21.6,Office,Built-Up Roofing,Repair,7023,2,Low,True,False,False,3,False,False,5,2,8,6,0,3713.01,156461.85,22.28,50287.59,59890.06,10724.01,3597.01,3004.14,343.96,1776.75,5589.79,135213.31,24961.55,0.1558,Referral,Existing,True,1,Drew,52,False,0.0,11,Q4,True,False,100.3,108.4
SWFL-2023-0395,2023-08-12,2023-09-12,2023,Punta Gorda,Charlotte,32.9,Retail,TPO,Repair,8518,1,Low,True,True,False,7,False,False,4,12,25,13,3,21536.85,169475.04,19.9,53496.8,63944.96,12214.96,9039.49,3167.86,2635.46,3309.23,13872.46,161681.22,29330.67,0.1536,Repeat Customer,Existing,False,4,Drew,37,False,0.0,8,Q3,False,True,119.0,120.4
SWFL-2025-0396,2025-04-08,2025-04-11,2025,Bonita Springs,Lee,25.6,School / Institutional,Built-Up Roofing,New Installation,24517,2,Low,True,False,False,8,False,False,5,3,3,0,1,5954.51,470609.0,19.2,154159.52,135631.36,23353.38,25190.32,4270.2,852.36,4968.71,726.49,349152.34,127411.17,0.2674,General Contractor,Existing,True,7,Blake,49,True,0.0373,4,Q2,True,False,112.0,107.0
SWFL-2019-0397,2019-12-17,2020-01-02,2019,Sarasota,Sarasota,84.7,Industrial,Metal,Repair,12022,4,Medium,False,True,True,10,False,True,6,4,15,11,2,21050.09,444385.87,36.96,188799.0,182449.3,49053.86,10887.74,4108.54,2933.6,10658.39,22941.95,471832.38,-6396.42,-0.0137,Bid Invitation,New,False,4,Avery,29,False,0.0,12,Q4,False,False,104.7,112.2
SWFL-2020-0398,2020-07-24,2020-08-11,2020,Bonita Springs,Lee,18.8,Medical,Metal,Repair,6084,3,High,True,False,False,11,False,False,5,13,12,-1,0,-841.14,227046.33,37.32,93250.02,85253.39,20852.23,18370.94,3659.79,230.34,1476.47,0.0,223093.18,3112.01,0.0138,Referral,New,True,4,Emerson,65,False,0.0,7,Q3,False,False,104.2,90.9
SWFL-2020-0399,2020-07-15,2020-08-11,2020,Cape Coral,Lee,17.2,Medical,TPO,Full Replacement,55396,4,High,True,True,False,26,False,False,7,20,21,1,0,-26469.87,901680.62,16.28,272302.19,289073.14,70896.91,59244.25,5126.84,16143.59,6678.8,2273.03,721738.75,153472.0,0.1754,Insurance / Storm,Existing,True,1,Emerson,55,False,0.0,7,Q3,False,False,109.6,104.9
SWFL-2023-0400,2023-01-11,2023-01-21,2023,Punta Gorda,Charlotte,34.0,Medical,Metal,Storm Damage Replacement,42787,1,Medium,False,True,False,16,False,False,3,12,10,-2,1,59624.77,1445277.96,33.78,760741.5,507967.45,65707.38,71767.88,6049.77,13731.64,11085.66,1506.22,1438557.5,66345.23,0.0441,Bid Invitation,New,True,3,Blake,36,False,0.0,1,Q1,False,True,121.6,119.4
SWFL-2022-0401,2022-09-23,2022-11-01,2022,Cape Coral,Lee,14.8,Restaurant,Metal,Full Replacement,78411,1,Low,True,True,True,32,True,True,2,18,30,12,3,79006.92,2280712.7,29.09,1010139.49,791266.97,308660.69,44029.45,8047.51,21924.91,7702.56,83559.29,2275330.87,84388.75,0.0358,Google Search,New,False,3,Blake,41,False,0.0,9,Q3,False,True,114.5,121.4
SWFL-2024-0402,2024-02-24,2024-03-16,2024,Sarasota,Sarasota,75.6,School / Institutional,Modified Bitumen,Full Replacement,28427,1,Low,True,True,False,13,True,False,4,11,14,3,1,17200.16,529055.39,18.61,193337.02,179244.19,65003.36,23649.91,3990.83,9070.75,13604.63,5580.14,493480.83,52774.72,0.0966,Referral,New,False,3,Drew,47,False,0.0,2,Q1,False,True,124.1,117.5
SWFL-2024-0403,2024-04-10,2024-05-13,2024,Fort Myers,Lee,17.8,Restaurant,Metal,Full Replacement,52173,5,High,True,True,True,15,False,False,8,18,29,11,1,-4010.56,1477246.09,28.31,729067.2,512771.53,74965.1,66065.81,7814.61,15287.36,7624.46,37931.27,1451527.34,21708.19,0.0147,Referral,New,False,1,Avery,48,False,0.0,4,Q2,True,True,123.5,121.3
SWFL-2024-0404,2024-02-21,2024-03-03,2024,Fort Myers,Lee,3.0,Retail,EPDM,Repair,6786,2,Low,False,False,False,5,False,False,4,4,8,4,2,-3115.93,126236.38,18.6,40398.82,43391.26,8117.02,6424.79,3029.85,287.63,572.66,4410.88,106632.91,16487.54,0.1339,Referral,New,False,3,Blake,24,False,0.0,2,Q1,False,True,120.5,117.2
SWFL-2024-0405,2024-10-22,2024-11-19,2024,Cape Coral,Lee,10.8,Warehouse,Modified Bitumen,Storm Damage Replacement,51345,1,Low,False,False,False,12,True,True,5,12,23,11,3,25692.54,1047952.9,20.41,348198.34,339707.79,129954.56,23791.98,5008.43,2123.61,4382.7,41229.37,894396.78,179248.66,0.167,Referral,Existing,True,3,Avery,40,True,0.0647,10,Q4,True,False,108.8,111.1
SWFL-2023-0406,2023-12-20,2024-01-19,2023,Fort Myers,Lee,11.8,Warehouse,TPO,Coating / Restoration,99302,5,Medium,False,True,False,21,False,False,6,20,21,1,1,49918.96,1035770.5,10.43,334953.35,441373.96,73113.46,65440.72,6081.83,30337.59,8362.29,3693.0,963356.2,122333.26,0.1127,Property Manager,New,False,1,Emerson,37,True,0.0335,12,Q4,False,True,120.6,118.3
SWFL-2023-0407,2023-11-20,2023-12-16,2023,Naples,Collier,45.2,School / Institutional,Built-Up Roofing,Full Replacement,28852,2,Low,True,True,True,15,False,False,4,10,18,8,2,59770.7,767937.09,26.62,310929.07,259595.12,66439.72,41340.89,3995.59,9114.24,10929.16,18186.99,720530.78,107177.01,0.1295,Referral,New,False,4,Blake,42,False,0.0,11,Q4,True,True,124.9,119.6
SWFL-2022-0408,2022-10-10,2022-11-01,2022,Marco Island,Collier,56.9,Warehouse,Metal,Full Replacement,16665,1,Medium,False,True,True,7,False,False,4,10,13,3,1,42365.81,483286.82,29.0,237911.16,163777.42,33112.31,22846.7,4015.69,3690.18,7784.3,5296.38,478434.14,47218.49,0.0898,Referral,Existing,False,1,Emerson,41,False,0.0,10,Q4,True,True,119.9,111.4
SWFL-2022-0409,2022-07-21,2022-08-12,2022,Naples,Collier,38.7,Retail,EPDM,Storm Damage Replacement,60918,2,Low,True,True,False,11,True,False,4,18,18,0,1,72411.7,1038350.36,17.05,316688.83,333204.25,98885.5,54833.2,4440.45,13953.13,16038.69,1180.68,839224.73,271537.33,0.2445,Referral,New,False,0,Emerson,33,False,0.0,7,Q3,False,True,121.9,110.9
SWFL-2020-0410,2020-06-18,2020-07-03,2020,Fort Myers,Lee,9.1,Medical,TPO,Storm Damage Replacement,17908,1,Medium,False,True,False,20,True,False,3,10,14,4,3,24557.22,304158.78,16.98,81640.41,81530.4,18366.25,11078.96,2643.7,5589.28,1676.76,6569.92,209095.68,119620.32,0.3639,Referral,New,False,1,Avery,49,False,0.0,6,Q2,False,False,98.2,93.5
SWFL-2024-0411,2024-12-16,2024-12-29,2024,Bonita Springs,Lee,27.7,Multifamily,TPO,Coating / Restoration,12301,2,Low,False,False,False,5,False,False,4,8,9,1,0,1844.65,104906.44,8.53,35090.08,40036.83,10754.84,3108.89,2301.61,555.66,2885.16,838.83,95571.9,11179.19,0.1047,Property Manager,New,False,0,Blake,12,True,0.0718,12,Q4,False,False,115.2,114.8
SWFL-2023-0412,2023-04-25,2023-05-19,2023,Punta Gorda,Charlotte,40.0,Multifamily,Coating / Restoration,Full Replacement,34827,2,Low,False,True,True,16,False,False,5,16,19,3,0,-5328.25,330200.7,9.48,84650.61,92973.91,27479.28,15429.27,3551.26,9172.17,11167.12,3733.08,248156.7,76715.75,0.2361,General Contractor,New,False,2,Drew,9,False,0.0,4,Q2,True,True,116.7,114.7
SWFL-2019-0413,2019-07-28,2019-08-15,2019,Naples,Collier,48.0,Multifamily,Modified Bitumen,Coating / Restoration,33251,3,Medium,True,False,False,15,False,False,6,9,9,0,0,46039.85,549060.89,16.51,161846.99,177761.27,53786.46,28505.29,3633.45,1177.54,10231.69,0.0,436942.69,158158.05,0.2658,Referral,Existing,False,0,Drew,35,False,0.0,7,Q3,False,False,95.6,99.4
SWFL-2020-0414,2020-02-11,2020-02-29,2020,Fort Myers,Lee,4.5,Office,Coating / Restoration,Coating / Restoration,7665,3,Medium,False,False,False,11,False,False,4,5,10,5,2,2575.09,61010.04,7.96,14577.81,17690.8,4300.79,1860.91,2492.55,334.37,732.13,4596.71,46586.07,16999.06,0.2673,Property Manager,Existing,True,7,Emerson,35,True,0.0413,2,Q1,False,False,101.5,97.2
SWFL-2020-0415,2020-07-15,2020-08-06,2020,Punta Gorda,Charlotte,38.7,Industrial,Modified Bitumen,Storm Damage Replacement,30151,2,Low,False,True,False,9,False,False,4,7,13,6,3,15896.24,480767.75,15.95,139608.77,145737.45,50355.91,14639.38,3073.22,8217.78,8035.82,11296.13,380964.46,115699.53,0.233,General Contractor,Existing,True,1,Drew,61,True,0.0826,7,Q3,False,False,99.3,105.8
SWFL-2021-0416,2021-06-24,2021-07-12,2021,Naples,Collier,33.2,Medical,Built-Up Roofing,Full Replacement,63769,2,Medium,True,True,False,23,False,False,3,17,15,-2,2,116756.45,1471542.42,23.08,480014.55,453763.06,93956.54,58956.63,5729.98,17907.31,13890.69,3054.47,1127273.23,461025.64,0.2903,Bid Invitation,New,True,0,Cameron,56,False,0.0,6,Q2,False,False,104.7,101.1
SWFL-2025-0417,2025-10-25,2025-11-11,2025,Naples,Collier,47.0,Medical,TPO,Storm Damage Replacement,59951,2,Medium,False,True,False,26,True,False,5,18,16,-2,2,70966.59,940530.83,15.69,319446.78,294893.57,72859.11,27169.15,4865.1,19153.83,18699.62,2204.85,759292.01,252205.41,0.2493,Referral,New,True,1,Cameron,45,True,0.0533,10,Q4,True,False,117.5,106.6
SWFL-2025-0418,2025-10-22,2025-11-17,2025,Bonita Springs,Lee,14.1,Multifamily,Modified Bitumen,Full Replacement,49073,1,Low,True,True,True,12,False,False,5,13,18,5,1,47847.26,816269.51,16.63,282994.06,248672.78,52031.65,37340.06,5064.08,14916.84,5479.82,11599.44,658098.73,206018.04,0.2384,Repeat Customer,Existing,True,7,Emerson,53,True,0.0205,10,Q4,True,False,112.4,108.7
SWFL-2023-0419,2023-10-10,2023-11-05,2023,Naples,Collier,38.7,Hotel / Hospitality,EPDM,Full Replacement,27093,3,High,True,True,False,16,False,False,4,12,18,6,1,8377.84,572343.8,21.13,178944.72,187498.11,63938.29,44250.88,3213.03,6391.12,7694.34,10889.19,502819.68,77901.96,0.1341,Referral,New,False,1,Drew,26,False,0.0,10,Q4,True,True,118.2,118.2
SWFL-2023-0420,2023-05-27,2023-06-17,2023,Cape Coral,Lee,9.5,HOA / Clubhouse,Metal,Storm Damage Replacement,65640,2,Low,False,True,False,20,True,False,3,16,16,0,1,31373.4,2154913.46,32.83,956325.7,763349.19,136857.96,81132.86,7508.23,20924.54,4988.17,2073.93,1973160.58,213126.28,0.0975,Referral,New,False,1,Blake,38,True,0.0322,5,Q2,True,True,116.4,118.4
SWFL-2021-0421,2021-08-28,2021-09-15,2021,Bonita Springs,Lee,19.7,Office,Modified Bitumen,Storm Damage Replacement,20021,4,Medium,False,True,True,7,False,False,5,8,12,4,2,11394.34,359072.9,17.93,105687.01,116748.22,34872.14,9605.71,3588.09,4713.67,3769.51,6459.84,285444.19,85023.05,0.2295,Repeat Customer,Existing,True,2,Blake,48,True,0.0758,8,Q3,False,False,105.1,102.2
SWFL-2024-0422,2024-11-04,2024-12-08,2024,Port Charlotte,Charlotte,40.8,School / Institutional,TPO,New Installation,77773,3,Medium,True,True,True,25,False,False,4,20,30,10,0,55413.83,1130552.18,14.54,334802.12,331707.42,52661.17,81617.92,5408.6,17821.77,21337.07,26849.94,872206.01,313760.0,0.2646,General Contractor,New,True,2,Drew,27,False,0.0,11,Q4,True,False,112.0,110.0
SWFL-2021-0423,2021-05-17,2021-05-30,2021,Bonita Springs,Lee,28.2,Multifamily,TPO,Storm Damage Replacement,14651,1,Low,True,True,False,8,False,False,4,8,7,-1,0,3079.21,209676.35,14.31,59970.44,70633.38,19674.74,6233.22,2543.89,4521.23,3356.28,0.0,166933.18,45822.38,0.2154,Property Manager,Existing,False,0,Cameron,18,False,0.0,5,Q2,True,False,107.7,106.8
SWFL-2020-0424,2020-10-19,2020-10-30,2020,Punta Gorda,Charlotte,32.5,Hotel / Hospitality,EPDM,Coating / Restoration,13470,1,Medium,True,False,False,10,False,False,3,9,10,1,1,6172.46,147949.63,10.98,44113.98,49540.15,8640.39,5345.96,1991.37,661.33,4487.44,1384.67,116165.29,37956.8,0.2463,Repeat Customer,Existing,False,0,Blake,35,False,0.0,10,Q4,True,False,102.4,99.6
SWFL-2024-0425,2024-07-06,2024-07-26,2024,Port Charlotte,Charlotte,44.5,Retail,Coating / Restoration,Coating / Restoration,13386,2,Low,True,False,False,10,False,False,5,10,16,6,3,1780.14,96908.22,7.24,25490.11,29802.65,4599.7,3197.96,2547.23,666.73,4890.71,6229.19,77424.28,21264.08,0.2155,General Contractor,Existing,True,4,Blake,29,False,0.0,7,Q3,False,False,113.8,110.7
SWFL-2024-0426,2024-11-12,2024-11-14,2024,Cape Coral,Lee,18.2,Restaurant,TPO,Repair,9059,1,Medium,True,False,False,14,True,False,3,3,1,-3,0,-10386.7,198087.77,21.87,63351.16,87565.42,20860.01,5926.61,2753.11,320.57,2153.7,0.0,182930.58,4770.49,0.0254,Google Search,New,False,3,Cameron,22,False,0.0,11,Q4,True,False,110.9,111.8
SWFL-2022-0427,2022-11-08,2022-12-04,2022,Fort Myers,Lee,6.6,Office,TPO,Storm Damage Replacement,23594,2,Low,True,True,False,11,True,True,4,11,22,11,2,8512.52,398310.66,16.88,112554.1,148792.18,63987.86,8529.37,3308.71,7120.95,1449.56,21636.64,367379.37,39443.81,0.097,Repeat Customer,Existing,False,2,Drew,10,False,0.0,11,Q4,True,True,110.3,121.8
SWFL-2023-0428,2023-12-10,2023-12-24,2023,Fort Myers,Lee,7.9,Office,Built-Up Roofing,Coating / Restoration,12303,1,Low,False,False,True,16,False,False,1,3,5,2,1,8201.09,202593.96,16.47,79188.21,66766.47,17371.33,5977.25,1388.87,434.34,1144.14,2541.41,174812.02,35983.03,0.1707,Insurance / Storm,New,False,2,Blake,31,False,0.0,12,Q4,False,True,117.0,119.1
SWFL-2024-0429,2024-12-09,2025-01-10,2024,Fort Myers,Lee,3.0,Hotel / Hospitality,Metal,Storm Damage Replacement,53807,4,High,False,True,False,22,True,True,7,17,26,9,1,-9229.86,1629069.86,30.28,762800.16,732913.19,114255.32,82232.5,6892.02,12302.25,1601.86,45178.51,1758175.81,-138335.81,-0.0854,Repeat Customer,Existing,False,0,Drew,20,False,0.0,12,Q4,False,False,112.6,119.4
SWFL-2023-0430,2023-05-18,2023-06-03,2023,Sarasota,Sarasota,73.9,Warehouse,Modified Bitumen,Repair,5708,4,Medium,True,True,True,4,True,False,6,11,11,0,1,3410.01,131062.82,22.96,45835.24,58057.64,13778.09,5038.35,2606.26,1521.5,4688.64,454.85,131980.57,2492.26,0.0185,Referral,New,True,5,Drew,22,True,0.0558,5,Q2,True,True,117.8,119.6
SWFL-2020-0431,2020-11-04,2020-11-23,2020,Cape Coral,Lee,21.9,Retail,EPDM,Coating / Restoration,28424,2,Low,True,False,False,13,False,False,3,11,18,7,1,15367.19,273415.38,9.62,68792.67,74992.24,23576.98,14433.05,2773.01,1034.13,4923.41,8563.77,199089.26,89693.31,0.3106,Referral,New,False,1,Blake,44,True,0.0953,11,Q4,True,False,99.1,95.7
SWFL-2022-0432,2022-03-06,2022-03-30,2022,Bonita Springs,Lee,28.0,Hotel / Hospitality,Built-Up Roofing,Storm Damage Replacement,22502,3,High,True,True,False,13,True,False,6,12,17,5,1,38668.92,631762.07,28.08,228426.71,270497.03,82276.45,41283.83,4560.36,5226.82,4422.22,9791.27,646484.69,23946.3,0.0357,Google Search,New,False,1,Emerson,36,True,0.0284,3,Q1,True,True,115.5,111.8
SWFL-2025-0433,2025-07-31,2025-08-17,2025,Estero,Lee,25.5,Hotel / Hospitality,TPO,Coating / Restoration,15950,4,High,True,False,False,19,False,False,7,6,8,2,0,7616.07,222427.13,13.95,70917.39,78223.04,18703.28,12273.63,3630.16,740.23,4065.9,2100.74,190654.37,39388.83,0.1712,Repeat Customer,Existing,False,2,Avery,21,False,0.0,7,Q3,False,False,120.0,110.8
SWFL-2023-0434,2023-10-25,2023-11-15,2023,Naples,Collier,40.1,Office,TPO,Full Replacement,39358,2,Medium,True,True,False,8,False,False,4,12,12,0,2,45479.44,656127.48,16.67,209449.3,206857.79,31866.66,13290.7,3786.32,11642.4,11220.32,1749.8,489863.29,211743.63,0.3018,Insurance / Storm,New,False,2,Avery,2,False,0.0,10,Q4,True,True,117.9,112.4
SWFL-2025-0435,2025-08-31,2025-09-13,2025,Punta Gorda,Charlotte,25.8,HOA / Clubhouse,Coating / Restoration,Coating / Restoration,18685,1,Low,True,False,False,10,False,False,4,7,13,6,1,433.99,134035.84,7.17,33578.85,51450.71,12446.56,4134.17,1815.67,900.73,4343.88,5804.82,114475.39,19994.44,0.1487,Insurance / Storm,New,True,5,Drew,37,False,0.0,8,Q3,False,False,118.8,114.3
SWFL-2024-0436,2024-03-17,2024-04-10,2024,Lehigh Acres,Lee,19.8,Industrial,Built-Up Roofing,Storm Damage Replacement,54548,1,Low,False,True,False,20,True,False,3,13,15,2,1,30744.0,1141624.45,20.93,453105.79,451955.38,65628.51,54579.34,5050.03,12909.44,6457.0,6673.15,1056358.64,116009.81,0.099,Property Manager,New,True,4,Avery,40,True,0.0402,3,Q1,True,True,124.3,118.7
SWFL-2024-0437,2024-12-16,2025-01-11,2024,Naples,Collier,33.0,Industrial,TPO,Storm Damage Replacement,25806,2,Low,True,True,True,20,False,False,4,10,17,7,0,19930.59,420007.53,16.28,124116.16,147800.66,15457.17,11082.68,3524.75,6776.34,7712.84,9842.09,326312.69,113625.43,0.2583,Repeat Customer,Existing,False,0,Avery,17,False,0.0,12,Q4,False,False,111.0,107.6
SWFL-2019-0438,2019-01-06,2019-01-18,2019,Punta Gorda,Charlotte,29.0,Retail,Modified Bitumen,Full Replacement,23876,1,Low,True,True,True,12,False,False,5,10,11,1,0,13765.8,413906.75,17.34,124025.02,121170.9,26579.51,14940.64,4041.95,7496.77,5502.25,1395.03,305152.07,122520.48,0.2865,Referral,New,False,1,Blake,33,False,0.0,1,Q1,False,False,97.7,100.7
SWFL-2019-0439,2019-04-17,2019-04-23,2019,Port Charlotte,Charlotte,33.1,HOA / Clubhouse,TPO,New Installation,18977,1,Low,False,False,False,9,False,False,3,8,6,-2,0,-10275.24,293578.35,15.47,74536.4,65979.77,23679.71,15525.93,2985.42,767.34,5812.56,0.0,189287.13,94015.98,0.3319,General Contractor,New,True,4,Blake,48,False,0.0,4,Q2,True,False,96.6,103.4
SWFL-2019-0440,2019-12-24,2020-01-13,2019,Fort Myers,Lee,5.4,Restaurant,Coating / Restoration,Coating / Restoration,32545,2,Low,True,False,False,18,False,False,2,13,14,1,1,4519.3,212395.51,6.53,49939.24,68511.45,21943.23,4825.86,1886.58,1272.0,1659.84,1552.23,151590.43,65324.38,0.3012,Bid Invitation,New,True,1,Drew,37,True,0.1,12,Q4,False,False,98.5,99.1
SWFL-2019-0441,2019-07-13,2019-08-05,2019,Sarasota,Sarasota,81.0,Industrial,TPO,Full Replacement,32005,1,Low,True,True,True,16,False,False,3,10,17,7,2,24539.44,488672.88,15.27,126400.19,129591.31,23525.4,25325.2,3464.3,8014.47,18674.69,12189.15,347184.71,166027.61,0.3235,Google Search,New,False,2,Drew,29,True,0.0266,7,Q3,False,False,99.2,108.7
SWFL-2023-0442,2023-02-04,2023-02-13,2023,Port Charlotte,Charlotte,46.7,Industrial,TPO,New Installation,48143,2,Low,False,False,False,11,False,False,4,11,9,-2,0,22494.75,621441.3,12.91,208997.7,168691.77,59114.86,25399.35,3409.19,1877.98,16605.81,0.0,484096.66,159839.39,0.2482,Repeat Customer,Existing,False,0,Blake,37,True,0.0704,2,Q1,False,True,121.5,115.1
SWFL-2020-0443,2020-03-23,2020-04-11,2020,Cape Coral,Lee,18.2,Retail,Built-Up Roofing,Coating / Restoration,33858,2,Low,True,False,False,9,False,False,6,10,12,2,0,25896.64,494700.65,14.61,163193.18,144639.51,29200.57,24051.41,3954.06,1683.05,5162.42,3080.92,374965.12,145632.17,0.2797,Insurance / Storm,New,False,2,Blake,35,False,0.0,3,Q1,True,False,106.9,102.9
SWFL-2019-0444,2019-01-14,2019-02-11,2019,Fort Myers,Lee,5.9,Medical,Modified Bitumen,Repair,12243,3,High,False,True,True,12,True,False,5,10,20,10,1,-7732.03,349789.63,28.57,93349.11,133813.57,39305.86,19623.99,3626.95,3114.67,1024.33,13426.04,307284.52,34773.08,0.1017,General Contractor,New,True,4,Blake,22,False,0.0,1,Q1,False,False,101.9,99.6
SWFL-2020-0445,2020-11-20,2020-11-28,2020,Sarasota,Sarasota,70.3,Warehouse,Built-Up Roofing,Storm Damage Replacement,20923,2,Low,False,False,False,11,False,False,5,5,1,-4,0,-9977.34,438999.57,20.98,150217.12,116783.27,34908.2,9294.35,3898.68,803.76,13188.42,0.0,329093.8,99928.43,0.2329,Google Search,New,True,4,Blake,40,False,0.0,11,Q4,True,False,105.1,97.0
SWFL-2023-0446,2023-04-05,2023-04-10,2023,Bonita Springs,Lee,26.5,Medical,Coating / Restoration,Coating / Restoration,7926,1,Medium,False,False,False,9,False,False,2,3,1,-2,1,-385.68,65812.64,8.3,17750.73,24392.94,3601.08,1976.46,1486.31,275.46,2470.13,402.65,52355.76,13071.2,0.1998,Property Manager,Existing,False,3,Cameron,21,False,0.0,4,Q2,True,True,117.0,120.4
SWFL-2021-0447,2021-11-15,2021-12-14,2021,Punta Gorda,Charlotte,41.8,Office,TPO,New Installation,62362,1,Low,True,False,False,19,False,True,6,17,24,7,0,12454.04,915115.26,14.67,254525.51,276818.27,121027.79,29881.66,5313.14,2952.43,18479.78,21708.61,730707.19,196862.11,0.2122,Referral,New,True,1,Avery,41,False,0.0,11,Q4,True,False,102.2,109.1
SWFL-2019-0448,2019-10-23,2019-11-02,2019,Marco Island,Collier,56.5,Restaurant,Modified Bitumen,Repair,6776,1,Medium,False,False,False,13,False,False,1,4,4,0,1,468.47,160673.63,23.71,52805.11,50671.2,6303.66,4100.37,1281.08,312.17,4945.13,478.54,120897.26,40244.84,0.2497,Google Search,New,True,3,Avery,23,True,0.0572,10,Q4,True,False,102.6,99.6
SWFL-2021-0449,2021-10-18,2021-11-06,2021,Cape Coral,Lee,14.3,Warehouse,Built-Up Roofing,Full Replacement,27703,2,Low,False,True,True,13,False,False,4,10,10,0,0,-703.7,527267.43,19.03,184223.09,153599.49,48963.14,10652.29,3075.12,8852.42,3590.67,0.0,412956.22,113607.51,0.2158,Google Search,Existing,False,2,Avery,19,False,0.0,10,Q4,True,False,105.8,109.6
SWFL-2019-0450,2019-07-15,2019-08-03,2019,Estero,Lee,20.3,Hotel / Hospitality,Metal,Storm Damage Replacement,25404,3,High,True,True,False,14,False,True,5,12,19,7,0,-16283.08,721424.63,28.4,284937.15,268752.45,75440.6,39444.06,4769.81,6997.54,4615.85,18413.93,703371.39,1770.16,0.0025,Insurance / Storm,New,False,1,Cameron,20,True,0.0952,7,Q3,False,False,102.8,104.5
SWFL-2022-0451,2022-05-15,2022-06-13,2022,Port Charlotte,Charlotte,36.5,Warehouse,Coating / Restoration,Storm Damage Replacement,38851,1,Low,False,True,False,13,True,False,3,14,24,10,2,19474.95,428614.5,11.03,116001.5,140160.64,43957.18,12160.02,2673.52,10017.17,10057.33,15600.84,350628.2,97461.25,0.2175,Insurance / Storm,New,True,3,Cameron,47,False,0.0,5,Q2,True,True,117.0,112.6
SWFL-2022-0452,2022-12-06,2022-12-26,2022,Punta Gorda,Charlotte,35.3,Restaurant,EPDM,Full Replacement,24003,1,Medium,True,True,True,18,False,False,3,14,19,5,1,-7252.07,390857.33,16.28,113238.18,125210.02,33086.4,9517.42,2292.52,7698.78,6810.27,7430.4,305283.99,78321.27,0.2042,Repeat Customer,Existing,False,1,Drew,13,False,0.0,12,Q4,False,True,117.3,110.7
SWFL-2020-0453,2020-05-21,2020-06-09,2020,Bonita Springs,Lee,28.4,Multifamily,Modified Bitumen,New Installation,32730,4,Medium,True,False,False,13,True,True,5,11,17,6,1,5480.14,528188.32,16.14,178464.46,139500.07,29104.18,26275.21,4398.83,1468.02,7273.63,13738.54,400222.94,133445.52,0.2501,Insurance / Storm,New,True,5,Emerson,27,False,0.0,5,Q2,True,False,106.2,103.8
SWFL-2023-0454,2023-05-29,2023-06-18,2023,Punta Gorda,Charlotte,32.6,Medical,Modified Bitumen,Full Replacement,42683,1,Medium,True,True,True,21,False,False,3,11,17,6,0,65397.96,890463.52,20.86,329929.49,246766.33,65765.22,18583.88,3724.9,9562.4,10943.3,13517.01,698792.53,257068.95,0.2689,Bid Invitation,New,True,7,Cameron,63,False,0.0,5,Q2,True,True,119.9,114.0
SWFL-2019-0455,2019-07-14,2019-08-04,2019,Sarasota,Sarasota,82.4,Restaurant,Built-Up Roofing,Repair,4099,3,High,True,False,False,11,False,False,5,4,12,8,1,-5359.18,114046.85,27.82,34563.49,41602.92,12385.95,5566.07,3016.1,147.06,4596.49,7283.51,109161.59,-473.92,-0.0044,Repeat Customer,Existing,False,2,Cameron,50,False,0.0,7,Q3,False,False,99.3,100.3
